string_id,uniprot_id
9606.ENSP00000474090,B3KV87
9606.ENSP00000474096,B2R837
9606.ENSP00000474135,A0A0B4J1U9
9606.ENSP00000474182,D3DNK8
9606.ENSP00000474204,A4D2H0
9606.ENSP00000474230,B3KV31
9606.ENSP00000474246,Q5VZ72
9606.ENSP00000474253,F6MFW1
9606.ENSP00000474279,S4R3F8
9606.ENSP00000474385,O43507
9606.ENSP00000474388,A4FU29
9606.ENSP00000474412,O43646
9606.ENSP00000474456,Q3BBV0
9606.ENSP00000474487,Q6AI36
9606.ENSP00000474529,Q8NHY3
9606.ENSP00000474534,S4R3N1
9606.ENSP00000474560,J3KQ17
9606.ENSP00000474570,S4R3P1
9606.ENSP00000474621,A6NKX4
9606.ENSP00000474720,B3KU88
9606.ENSP00000474725,B7ZLP9
9606.ENSP00000474823,A0A140T963
9606.ENSP00000474850,C9J1S8
9606.ENSP00000474861,S4R3Y5
9606.ENSP00000474988,P0DKB5
9606.ENSP00000475025,S4R434
9606.ENSP00000475028,B4E2F4
9606.ENSP00000475068,A6NIL5
9606.ENSP00000475107,S4R460
9606.ENSP00000475146,Q6Q621
9606.ENSP00000475168,O15258
9606.ENSP00000475189,B3KSU3
9606.ENSP00000475216,Q5T749
9606.ENSP00000475224,L0R819
9606.ENSP00000475261,U3KPV4
9606.ENSP00000475270,Q5T751
9606.ENSP00000475344,P35414
9606.ENSP00000475384,U3KPZ7
9606.ENSP00000475473,B3KQ81
9606.ENSP00000475489,A1L486
9606.ENSP00000475615,B2RC17
9606.ENSP00000475626,A0A024QZR6
9606.ENSP00000475641,U3KQ87
9606.ENSP00000475700,A6NDA8
9606.ENSP00000475724,Q5JPH1
9606.ENSP00000475727,E7EV96
9606.ENSP00000475750,Q96P57
9606.ENSP00000475845,D3DV12
9606.ENSP00000475915,C9IZX4
9606.ENSP00000475924,B2R846
9606.ENSP00000475939,Q96DT5
9606.ENSP00000475957,U3KQK5
9606.ENSP00000475986,P14621
9606.ENSP00000476091,U3KQP1
9606.ENSP00000476100,Q0P5V8
9606.ENSP00000476117,O60390
9606.ENSP00000476119,B2R8N4
9606.ENSP00000476136,B2R4J4
9606.ENSP00000476140,B2R4I0
9606.ENSP00000476141,P0DM35
9606.ENSP00000476145,B4DY49
9606.ENSP00000476176,O43826
9606.ENSP00000476225,U3KQU4
9606.ENSP00000476228,B4DFM4
9606.ENSP00000476252,U3KQV3
9606.ENSP00000476253,B4DNF0
9606.ENSP00000476295,Q7Z5I8
9606.ENSP00000476312,A4D271
9606.ENSP00000476369,B3KRL8
9606.ENSP00000476384,Q7RTU7
9606.ENSP00000476386,B4DHN9
9606.ENSP00000476412,Q14D22
9606.ENSP00000476480,A8K253
9606.ENSP00000476499,Q15DG5
9606.ENSP00000476510,Q6UWN0
9606.ENSP00000476519,Q5KR10
9606.ENSP00000476603,Q6ZVF9
9606.ENSP00000476672,Q2QD12
9606.ENSP00000476742,V9GYH0
9606.ENSP00000476746,B3KUX6
9606.ENSP00000476792,A7E2W7
9606.ENSP00000476815,P16260
9606.ENSP00000476820,A6NFA1
9606.ENSP00000476821,P60409
9606.ENSP00000476948,C9JKB5
9606.ENSP00000477006,V9GYQ6
9606.ENSP00000477014,B2RND3
9606.ENSP00000477017,Q71RC9
9606.ENSP00000477037,V9GYS4
9606.ENSP00000477043,V9GYS6
9606.ENSP00000477059,Q5GH72
9606.ENSP00000477118,V9GYV3
9606.ENSP00000477141,Q5T4G4
9606.ENSP00000477213,A1E379
9606.ENSP00000477259,B2RNQ6
9606.ENSP00000477297,V9GZ13
9606.ENSP00000477310,B2R5B4
9606.ENSP00000477314,B3KPK5
9606.ENSP00000477341,B2RAZ1
9606.ENSP00000477344,B1AMB8
9606.ENSP00000477352,B7WPH7
9606.ENSP00000477381,V9GZ38
9606.ENSP00000477392,Q7Z3I0
9606.ENSP00000477437,P48051
9606.ENSP00000477445,Q8NH81
9606.ENSP00000477455,Q12919
9606.ENSP00000477502,Q4G177
9606.ENSP00000477507,B4DT02
9606.ENSP00000477509,B1AKG1
9606.ENSP00000477515,B2RP91
9606.ENSP00000477527,P23527
9606.ENSP00000477538,B3KNT8
9606.ENSP00000477548,O43614
9606.ENSP00000477563,A8K2V9
9606.ENSP00000477567,P98187
9606.ENSP00000477572,A8MT35
9606.ENSP00000477587,B2RE87
9606.ENSP00000477590,A8KA47
9606.ENSP00000477597,A6NES4
9606.ENSP00000477602,B4DP24
9606.ENSP00000477613,B4E026
9606.ENSP00000477627,Q7Z404
9606.ENSP00000477639,B4DLZ5
9606.ENSP00000477648,A0A140VJN6
9606.ENSP00000477653,O95147
9606.ENSP00000477654,J3KS56
9606.ENSP00000477679,A0A087WT91
9606.ENSP00000477695,Q5TYW2
9606.ENSP00000477706,A6NFI3
9606.ENSP00000477707,A8K3J9
9606.ENSP00000477713,D3DPP8
9606.ENSP00000477715,B7Z6C6
9606.ENSP00000477716,P17098
9606.ENSP00000477725,A2A2W8
9606.ENSP00000477760,Q96DE5
9606.ENSP00000477781,B2R7E5
9606.ENSP00000477792,A8K5G8
9606.ENSP00000477796,P30793
9606.ENSP00000477802,Q5VUY4
9606.ENSP00000477815,Q5TFZ7
9606.ENSP00000477817,A2A3K4
9606.ENSP00000477829,P48742
9606.ENSP00000477841,Q6DKK0
9606.ENSP00000477846,Q8IUW8
9606.ENSP00000477848,A6NCJ6
9606.ENSP00000477856,A6NEA2
9606.ENSP00000477868,B4DPY8
9606.ENSP00000477870,Q99525
9606.ENSP00000477871,A0A087WTH1
9606.ENSP00000477875,A0A087WTH5
9606.ENSP00000477878,O95443
9606.ENSP00000477907,Q6NWQ3
9606.ENSP00000477908,P10147
9606.ENSP00000477920,A0A087WTJ2
9606.ENSP00000477973,A6H8Z1
9606.ENSP00000477979,A0A075B761
9606.ENSP00000477981,D3DTG2
9606.ENSP00000477999,E9PH30
9606.ENSP00000478017,B7ZW38
9606.ENSP00000478024,O15467
9606.ENSP00000478026,A0A087WTN9
9606.ENSP00000478035,A8MYK1
9606.ENSP00000478059,E9PQJ4
9606.ENSP00000478061,E1P560
9606.ENSP00000478070,A0JLM3
9606.ENSP00000478104,J3KP14
9606.ENSP00000478121,E5RGD9
9606.ENSP00000478179,A2RUB7
9606.ENSP00000478187,B4DH32
9606.ENSP00000478212,A8K8Q1
9606.ENSP00000478220,B2RPK7
9606.ENSP00000478249,A0A087WTZ4
9606.ENSP00000478253,Q2TBF3
9606.ENSP00000478255,A8K294
9606.ENSP00000478257,B2RNE2
9606.ENSP00000478258,Q52LK8
9606.ENSP00000478289,P0DP08
9606.ENSP00000478290,P0DJJ0
9606.ENSP00000478298,D6W609
9606.ENSP00000478303,B2R6L4
9606.ENSP00000478305,A2A2P5
9606.ENSP00000478345,Q96N38
9606.ENSP00000478352,A0A087WU38
9606.ENSP00000478384,A8MTJ6
9606.ENSP00000478388,A8MWQ7
9606.ENSP00000478396,D3DSV7
9606.ENSP00000478417,A6PVG3
9606.ENSP00000478426,A0A087WVF3
9606.ENSP00000478458,A8K5V4
9606.ENSP00000478473,A6NDS4
9606.ENSP00000478474,A8K1Z8
9606.ENSP00000478478,A0A087WU96
9606.ENSP00000478479,B3KMC7
9606.ENSP00000478490,B3KXL4
9606.ENSP00000478501,D3DNZ7
9606.ENSP00000478557,A0A087WUD1
9606.ENSP00000478561,Q16678
9606.ENSP00000478589,Q6NX40
9606.ENSP00000478591,Q96EH8
9606.ENSP00000478600,Q13512
9606.ENSP00000478606,Q2M2U8
9606.ENSP00000478609,A0A087WUF1
9606.ENSP00000478637,B4DZH2
9606.ENSP00000478639,O00341
9606.ENSP00000478645,B3KRW6
9606.ENSP00000478671,A0A087WUH3
9606.ENSP00000478672,A8K9E9
9606.ENSP00000478683,A6NGX2
9606.ENSP00000478699,Q07011
9606.ENSP00000478721,A0A087WUK1
9606.ENSP00000478725,A0A0C4DH30
9606.ENSP00000478752,A0A087WUL8
9606.ENSP00000478754,P26196
9606.ENSP00000478755,B7Z8Q1
9606.ENSP00000478763,A2A2E1
9606.ENSP00000478766,A0A087WUM3
9606.ENSP00000478767,D3DTX6
9606.ENSP00000478771,P02248
9606.ENSP00000478783,A6NL41
9606.ENSP00000478796,A0A0G2JMU2
9606.ENSP00000478830,C9J8P7
9606.ENSP00000478834,B1B1E8
9606.ENSP00000478874,B0YIY0
9606.ENSP00000478877,A0PKB1
9606.ENSP00000478878,D3DNC5
9606.ENSP00000478886,Q8N4C9
9606.ENSP00000478887,A8WFE7
9606.ENSP00000478892,B2R6C1
9606.ENSP00000478893,A0A087WUS7
9606.ENSP00000478927,B4DTY1
9606.ENSP00000478931,B3KXI0
9606.ENSP00000478933,A0A096LNH4
9606.ENSP00000478941,A0A087WUV0
9606.ENSP00000478942,O00322
9606.ENSP00000478962,B2R4S2
9606.ENSP00000478982,B3KPY0
9606.ENSP00000478993,Q6NTD0
9606.ENSP00000479032,A0A087WZH9
9606.ENSP00000479060,E1P591
9606.ENSP00000479064,A0A087WV05
9606.ENSP00000479069,A0A0B4J2C8
9606.ENSP00000479071,D3DW92
9606.ENSP00000479089,B7WNS2
9606.ENSP00000479097,E1P649
9606.ENSP00000479104,Q8N4V2
9606.ENSP00000479113,G3V594
9606.ENSP00000479119,A0A0C4DH29
9606.ENSP00000479130,A8K4J8
9606.ENSP00000479134,Q3B7I6
9606.ENSP00000479153,O14611
9606.ENSP00000479166,A4D180
9606.ENSP00000479168,A0A087WZY1
9606.ENSP00000479169,B2R541
9606.ENSP00000479202,B4DI85
9606.ENSP00000479203,B2RXH8
9606.ENSP00000479207,Q75KN2
9606.ENSP00000479216,O00124
9606.ENSP00000479240,A6NC86
9606.ENSP00000479243,B4E3H7
9606.ENSP00000479248,A4ZZA7
9606.ENSP00000479256,A4D1A6
9606.ENSP00000479258,I0J062
9606.ENSP00000479261,O14795
9606.ENSP00000479266,B4DQ30
9606.ENSP00000479284,A4FU05
9606.ENSP00000479291,A0A075B761
9606.ENSP00000479319,A0A087WVB3
9606.ENSP00000479322,A0AVD3
9606.ENSP00000479326,A6NNM3
9606.ENSP00000479346,B1ALL5
9606.ENSP00000479355,B2VAM3
9606.ENSP00000479362,A0A087WVD5
9606.ENSP00000479370,B5MCB8
9606.ENSP00000479373,A0A087WVE0
9606.ENSP00000479378,H3BT92
9606.ENSP00000479396,A8MV24
9606.ENSP00000479444,B7Z368
9606.ENSP00000479449,B9EGU4
9606.ENSP00000479488,B4DY47
9606.ENSP00000479494,A6NK09
9606.ENSP00000479504,Q86YG1
9606.ENSP00000479518,Q59GS4
9606.ENSP00000479526,A8MSI3
9606.ENSP00000479536,Q711Q2
9606.ENSP00000479542,B4DDE9
9606.ENSP00000479580,C9J7B6
9606.ENSP00000479598,B7Z989
9606.ENSP00000479606,D3DU00
9606.ENSP00000479617,A0JBR2
9606.ENSP00000479636,Q8N3E9
9606.ENSP00000479656,Q3LI56
9606.ENSP00000479664,A4D1Y5
9606.ENSP00000479667,B7Z2Y5
9606.ENSP00000479669,Q5TAW6
9606.ENSP00000479675,A0A0B4J1V0
9606.ENSP00000479679,A0A087WT73
9606.ENSP00000479693,A0A087WVU4
9606.ENSP00000479708,B2R520
9606.ENSP00000479716,D3DSF2
9606.ENSP00000479719,A6NLT2
9606.ENSP00000479730,A6NCL2
9606.ENSP00000479735,Q9UHV5
9606.ENSP00000479745,P0CW18
9606.ENSP00000479757,Q5JQS4
9606.ENSP00000479762,Q96AH8
9606.ENSP00000479773,A6NKQ3
9606.ENSP00000479811,E9PFZ6
9606.ENSP00000479816,B5MD89
9606.ENSP00000479844,A6H8M4
9606.ENSP00000479850,C9J202
9606.ENSP00000479860,B5BU40
9606.ENSP00000479861,B4DGE8
9606.ENSP00000479870,P20292
9606.ENSP00000479884,B2RWN3
9606.ENSP00000479889,Q69FE1
9606.ENSP00000479904,A6NDG0
9606.ENSP00000479910,P55198
9606.ENSP00000479919,B4E182
9606.ENSP00000479953,B3KR78
9606.ENSP00000479955,B5BUM2
9606.ENSP00000479964,A6NJ39
9606.ENSP00000479969,Q6UXH0
9606.ENSP00000479976,Q7Z7L8
9606.ENSP00000480004,B2R8N0
9606.ENSP00000480012,B2R7E0
9606.ENSP00000480027,A0A087WW85
9606.ENSP00000480035,A0A087WW89
9606.ENSP00000480043,B2R9Q8
9606.ENSP00000480050,A0A087WW96
9606.ENSP00000480053,Q6P3T2
9606.ENSP00000480056,Q53TM9
9606.ENSP00000480059,A0A087WWA1
9606.ENSP00000480090,Q7Z443
9606.ENSP00000480091,B7ZKR3
9606.ENSP00000480122,A0A087WWD0
9606.ENSP00000480132,A8K8T8
9606.ENSP00000480140,B2R6B8
9606.ENSP00000480150,A8C1Z0
9606.ENSP00000480157,Q5UE93
9606.ENSP00000480186,A4D2J4
9606.ENSP00000480221,A0A0B4J2D4
9606.ENSP00000480240,B1AVW6
9606.ENSP00000480270,A2AB01
9606.ENSP00000480279,Q495M9
9606.ENSP00000480291,B4DKM3
9606.ENSP00000480301,O94863
9606.ENSP00000480313,A0A0B4J2D5
9606.ENSP00000480314,A0A087WWL5
9606.ENSP00000480316,E9PB12
9606.ENSP00000480318,A0A0G2JNH3
9606.ENSP00000480322,A8K2D5
9606.ENSP00000480332,A6NDN0
9606.ENSP00000480336,A0A087WWM3
9606.ENSP00000480355,A8MYA2
9606.ENSP00000480359,A0A0A0MSP3
9606.ENSP00000480364,D3DXK0
9606.ENSP00000480376,A8MZA4
9606.ENSP00000480378,A8K6K0
9606.ENSP00000480401,A8MZK0
9606.ENSP00000480405,A5JUU6
9606.ENSP00000480421,A4D2E5
9606.ENSP00000480428,D3DVG3
9606.ENSP00000480439,B2R7F3
9606.ENSP00000480443,Q05D45
9606.ENSP00000480445,B2RC35
9606.ENSP00000480467,A0A087WWS6
9606.ENSP00000480474,Q00559
9606.ENSP00000480476,A5PKY8
9606.ENSP00000480483,B2RA93
9606.ENSP00000480484,Q07283
9606.ENSP00000480489,D5FJ77
9606.ENSP00000480492,Q8N548
9606.ENSP00000480514,B2REA0
9606.ENSP00000480524,B2RNE9
9606.ENSP00000480527,A0A087WWV3
9606.ENSP00000480535,B2R532
9606.ENSP00000480538,B7Z7U1
9606.ENSP00000480549,B2R8S0
9606.ENSP00000480556,A0A075B7G5
9606.ENSP00000480558,A6NGK6
9606.ENSP00000480573,A2RUS0
9606.ENSP00000480583,Q8NH55
9606.ENSP00000480601,D6REC4
9606.ENSP00000480615,A6NF34
9606.ENSP00000480626,Q8N9F1
9606.ENSP00000480627,A4D0Y5
9606.ENSP00000480637,A8IF93
9606.ENSP00000480680,Q13214
9606.ENSP00000480703,Q1HE20
9606.ENSP00000480707,Q9P299
9606.ENSP00000480715,Q4G0P7
9606.ENSP00000480722,Q6ZVK8
9606.ENSP00000480740,B3KUD2
9606.ENSP00000480744,A0A087WX54
9606.ENSP00000480750,A0A087WU49
9606.ENSP00000480763,P54756
9606.ENSP00000480768,A0A087WX66
9606.ENSP00000480791,B2R5T0
9606.ENSP00000480798,Q7Z2H3
9606.ENSP00000480818,A0A087WTG0
9606.ENSP00000480821,A6NDW3
9606.ENSP00000480824,B2RCK2
9606.ENSP00000480836,B3KPE7
9606.ENSP00000480851,A6ND75
9606.ENSP00000480853,Q502Y5
9606.ENSP00000480884,B2RCH2
9606.ENSP00000480914,Q9BVV2
9606.ENSP00000480916,O75827
9606.ENSP00000480941,Q8TCD1
9606.ENSP00000480946,P0DME0
9606.ENSP00000480966,Q15077
9606.ENSP00000480971,A8K550
9606.ENSP00000480986,B4DY38
9606.ENSP00000480987,B4DWW4
9606.ENSP00000480991,Q6UX69
9606.ENSP00000480998,B2RP69
9606.ENSP00000481006,P04400
9606.ENSP00000481012,B5MCR7
9606.ENSP00000481021,Q6ZVN7
9606.ENSP00000481022,O15126
9606.ENSP00000481029,B2R8V1
9606.ENSP00000481038,A8K6D9
9606.ENSP00000481046,B2RC30
9606.ENSP00000481054,A0A087WXI0
9606.ENSP00000481056,O95784
9606.ENSP00000481078,A0A087WXJ1
9606.ENSP00000481091,A8MVD0
9606.ENSP00000481096,B4DRH2
9606.ENSP00000481109,Q86YV5
9606.ENSP00000481114,A0A087WXH3
9606.ENSP00000481126,Q8WY89
9606.ENSP00000481127,A6NF53
9606.ENSP00000481142,A0A087WXM4
9606.ENSP00000481149,Q08AK5
9606.ENSP00000481152,P0DP04
9606.ENSP00000481184,Q5DJT8
9606.ENSP00000481185,A0A087WXP5
9606.ENSP00000481203,A0A087WXQ4
9606.ENSP00000481244,A8K196
9606.ENSP00000481249,A8K3D1
9606.ENSP00000481258,A0A087WXS9
9606.ENSP00000481271,Q6IQ01
9606.ENSP00000481301,B2R8Q0
9606.ENSP00000481309,E0X656
9606.ENSP00000481313,B7ZMG7
9606.ENSP00000481314,F8W8K5
9606.ENSP00000481316,A0A087WXU7
9606.ENSP00000481321,A8MPY1
9606.ENSP00000481357,B7ZKQ3
9606.ENSP00000481358,A0A087WXW8
9606.ENSP00000481372,Q70YC4
9606.ENSP00000481380,A8K7B6
9606.ENSP00000481450,B9EJG1
9606.ENSP00000481457,A6NDI0
9606.ENSP00000481465,B4E1I7
9606.ENSP00000481495,E7EMJ4
9606.ENSP00000481508,B9A6J9
9606.ENSP00000481542,A0A087WY62
9606.ENSP00000481554,D3DTF1
9606.ENSP00000481559,A8K8E2
9606.ENSP00000481570,B2R767
9606.ENSP00000481571,A0A087WY73
9606.ENSP00000481575,A0A075B7F8
9606.ENSP00000481581,Q12949
9606.ENSP00000481592,A0A1U9AC72
9606.ENSP00000481593,P86397
9606.ENSP00000481594,P0C7T3
9606.ENSP00000481613,Q3SYA9
9606.ENSP00000481622,A0AVF9
9606.ENSP00000481625,B2RNU7
9606.ENSP00000481626,A8KAB6
9606.ENSP00000481633,A2BDE1
9606.ENSP00000481646,B2R4E3
9606.ENSP00000481675,D3DNX6
9606.ENSP00000481683,A6NGN4
9606.ENSP00000481684,Q17RQ7
9606.ENSP00000481694,B3KWR0
9606.ENSP00000481697,A8K2R9
9606.ENSP00000481699,O75830
9606.ENSP00000481721,B3KWD1
9606.ENSP00000481728,A8K1B5
9606.ENSP00000481733,B4DNQ6
9606.ENSP00000481750,B3KSD0
9606.ENSP00000481762,A8K281
9606.ENSP00000481773,Q8TEE9
9606.ENSP00000481780,A2A2B3
9606.ENSP00000481815,A0A087WYH8
9606.ENSP00000481824,B0YJ36
9606.ENSP00000481834,B2R5U2
9606.ENSP00000481841,A0A087WYI6
9606.ENSP00000481842,B2R494
9606.ENSP00000481848,B1ANX0
9606.ENSP00000481850,Q6IE79
9606.ENSP00000481854,B7ZB77
9606.ENSP00000481859,O75189
9606.ENSP00000481862,Q9P227
9606.ENSP00000481886,O15173
9606.ENSP00000481893,A7MD46
9606.ENSP00000481912,A4D1Z9
9606.ENSP00000481917,B7Z1N0
9606.ENSP00000481920,B4DU17
9606.ENSP00000481937,A0A087WXE1
9606.ENSP00000481956,Q8N2D5
9606.ENSP00000481994,A4D2I7
9606.ENSP00000482027,A2A3I7
9606.ENSP00000482030,A8MWV7
9606.ENSP00000482032,A8K157
9606.ENSP00000482063,A6NGD8
9606.ENSP00000482075,A8K7D0
9606.ENSP00000482093,P56645
9606.ENSP00000482107,A0A0B4J2E5
9606.ENSP00000482119,A0A087WYV2
9606.ENSP00000482133,A0A087WYV9
9606.ENSP00000482169,B9ZVN2
9606.ENSP00000482180,A6NLS7
9606.ENSP00000482195,P0CG32
9606.ENSP00000482202,Q7Z7B1
9606.ENSP00000482218,Q3SY11
9606.ENSP00000482228,Q9HB19
9606.ENSP00000482232,P01215
9606.ENSP00000482245,A0A087WZP2
9606.ENSP00000482259,P13236
9606.ENSP00000482264,B2RWQ2
9606.ENSP00000482285,Q0D2I5
9606.ENSP00000482304,B2RAE1
9606.ENSP00000482306,A6NFG2
9606.ENSP00000482313,A0A087WZ30
9606.ENSP00000482325,Q5VUR7
9606.ENSP00000482335,B7Z290
9606.ENSP00000482358,B2RNW8
9606.ENSP00000482374,A0A087WZ52
9606.ENSP00000482378,A4QPB2
9606.ENSP00000482393,D3DTC5
9606.ENSP00000482396,Q6ZMD5
9606.ENSP00000482410,D3DWI5
9606.ENSP00000482438,B3KW83
9606.ENSP00000482442,A0A087WZ82
9606.ENSP00000482445,B2RD81
9606.ENSP00000482457,D3DUL3
9606.ENSP00000482482,A0A087WZA1
9606.ENSP00000482486,A6NMU4
9606.ENSP00000482502,A0A087WZB2
9606.ENSP00000482504,B6ZGU0
9606.ENSP00000482512,A1L4A8
9606.ENSP00000482515,A8K381
9606.ENSP00000482523,A8MSL9
9606.ENSP00000482540,Q5TYW1
9606.ENSP00000482543,B2RE54
9606.ENSP00000482546,A8K576
9606.ENSP00000482548,P78356
9606.ENSP00000482552,A1A519
9606.ENSP00000482568,Q3MHV3
9606.ENSP00000482581,Q3SYL6
9606.ENSP00000482599,H9ZYJ0
9606.ENSP00000482600,Q6ZNI0
9606.ENSP00000482604,B5ME72
9606.ENSP00000482607,A8K1X3
9606.ENSP00000482609,B2R6M2
9606.ENSP00000482613,B2RD37
9606.ENSP00000482620,Q52LI1
9606.ENSP00000482630,A6NH17
9606.ENSP00000482632,B4DLY7
9606.ENSP00000482639,D6RBB5
9606.ENSP00000482647,A0A087WZG4
9606.ENSP00000482657,A8K2D8
9606.ENSP00000482674,P33778
9606.ENSP00000482704,A0A0U5BLD0
9606.ENSP00000482705,D3DNA5
9606.ENSP00000482732,P43378
9606.ENSP00000482743,A0A087X1U0
9606.ENSP00000482749,B3KRU7
9606.ENSP00000482753,A8K5W0
9606.ENSP00000482760,P29122
9606.ENSP00000482773,B2RDR1
9606.ENSP00000482786,E5RQL4
9606.ENSP00000482801,A1L458
9606.ENSP00000482810,A4FUI6
9606.ENSP00000482819,Q5JXU8
9606.ENSP00000482826,B4DK44
9606.ENSP00000482829,A0A0B4J2F2
9606.ENSP00000482841,B2R4Z8
9606.ENSP00000482870,B4DEJ2
9606.ENSP00000482899,A8MQ58
9606.ENSP00000482916,A8K5X5
9606.ENSP00000482950,A0A087WZX8
9606.ENSP00000482954,B2R882
9606.ENSP00000482968,A0A087WZY3
9606.ENSP00000483001,B4DV13
9606.ENSP00000483005,L0CQ38
9606.ENSP00000483018,B0JDB9
9606.ENSP00000483038,E9PH55
9606.ENSP00000483059,A8K3H5
9606.ENSP00000483103,A0A096LPD0
9606.ENSP00000483110,Q6IAG2
9606.ENSP00000483117,A0A0C4DGT6
9606.ENSP00000483125,Q330K5
9606.ENSP00000483154,Q86VN4
9606.ENSP00000483185,A6NJP3
9606.ENSP00000483228,Q5MIZ7
9606.ENSP00000483236,B4E039
9606.ENSP00000483239,B9EH16
9606.ENSP00000483246,A8K2X2
9606.ENSP00000483254,O14979
9606.ENSP00000483276,D3DPL6
9606.ENSP00000483280,Q8WZ33
9606.ENSP00000483293,A3KFM2
9606.ENSP00000483300,B2RP68
9606.ENSP00000483312,A0PK24
9606.ENSP00000483313,B4DZN0
9606.ENSP00000483328,A6NKA1
9606.ENSP00000483330,A0A0J9YW77
9606.ENSP00000483345,I3L080
9606.ENSP00000483356,A0A087X0F7
9606.ENSP00000483364,A6NIC8
9606.ENSP00000483375,A0A024RAH5
9606.ENSP00000483386,Q8IYP7
9606.ENSP00000483403,P10912
9606.ENSP00000483408,B4DZE0
9606.ENSP00000483424,D3DTB0
9606.ENSP00000483430,A0A087WZF8
9606.ENSP00000483453,A8MWU4
9606.ENSP00000483467,P0C264
9606.ENSP00000483469,Q6PRD1
9606.ENSP00000483484,O95478
9606.ENSP00000483486,A0A087WY13
9606.ENSP00000483489,A8K4J2
9606.ENSP00000483494,O60598
9606.ENSP00000483495,A0AVB6
9606.ENSP00000483519,C9J2P7
9606.ENSP00000483521,O15243
9606.ENSP00000483523,Q5JYB7
9606.ENSP00000483537,B4DZU4
9606.ENSP00000483547,D3DWB2
9606.ENSP00000483549,A0JP55
9606.ENSP00000483552,P09958
9606.ENSP00000483562,B2RMX6
9606.ENSP00000483567,A0A075B6S2
9606.ENSP00000483570,B2RAW1
9606.ENSP00000483599,D3DVN9
9606.ENSP00000483621,B2R857
9606.ENSP00000483624,Q8IZS7
9606.ENSP00000483631,A6NNY8
9606.ENSP00000483640,A7E2Y1
9606.ENSP00000483667,O14646
9606.ENSP00000483673,A0A087X0V3
9606.ENSP00000483688,P31147
9606.ENSP00000483713,A0A0C4DGY9
9606.ENSP00000483720,A0A0B4J2G0
9606.ENSP00000483721,A8K1Y1
9606.ENSP00000483757,A6NKG7
9606.ENSP00000483764,A6NGJ6
9606.ENSP00000483781,P0C7P0
9606.ENSP00000483786,P37235
9606.ENSP00000483811,A0A087X111
9606.ENSP00000483814,D3DU40
9606.ENSP00000483825,Q7LBY6
9606.ENSP00000483872,Q86UF1
9606.ENSP00000483879,A0A087X143
9606.ENSP00000483888,A0AV68
9606.ENSP00000483897,O75951
9606.ENSP00000483903,B2R5L4
9606.ENSP00000483921,B2R5W1
9606.ENSP00000483930,P0CF97
9606.ENSP00000483936,Q496J4
9606.ENSP00000483946,Q32NF2
9606.ENSP00000483965,A0A087X179
9606.ENSP00000483981,Q8NG57
9606.ENSP00000483989,N0E472
9606.ENSP00000484056,Q3B7J3
9606.ENSP00000484060,Q9BY11
9606.ENSP00000484075,A0A0G2JMP0
9606.ENSP00000484078,B2RU34
9606.ENSP00000484105,P49643
9606.ENSP00000484121,B4DX86
9606.ENSP00000484135,A8K830
9606.ENSP00000484175,B4DGJ8
9606.ENSP00000484176,A5D8T8
9606.ENSP00000484181,A0A087X1G2
9606.ENSP00000484228,A8C1S2
9606.ENSP00000484237,A0A087X1I7
9606.ENSP00000484252,Q3SXZ9
9606.ENSP00000484261,A0PK90
9606.ENSP00000484263,B3SHH9
9606.ENSP00000484288,P49917
9606.ENSP00000484342,F8WCL5
9606.ENSP00000484343,B2RBA8
9606.ENSP00000484383,B4DWY4
9606.ENSP00000484390,E9JGM7
9606.ENSP00000484398,O00569
9606.ENSP00000484403,B2RAP7
9606.ENSP00000484411,A4D181
9606.ENSP00000484431,P09326
9606.ENSP00000484443,A8K2J4
9606.ENSP00000484472,A0A087X1U6
9606.ENSP00000484479,P01569
9606.ENSP00000484492,B2RXE7
9606.ENSP00000484497,Q7RTZ1
9606.ENSP00000484525,A8MY97
9606.ENSP00000484552,P36382
9606.ENSP00000484580,P41236
9606.ENSP00000484601,A8K842
9606.ENSP00000484609,A8K8M0
9606.ENSP00000484615,Q5VSP6
9606.ENSP00000484618,P0DMC3
9606.ENSP00000484621,Q12799
9606.ENSP00000484634,Q13648
9606.ENSP00000484640,E9PKS1
9606.ENSP00000484644,Q0VIA0
9606.ENSP00000484668,A8MU85
9606.ENSP00000484669,Q10570
9606.ENSP00000484687,A8K493
9606.ENSP00000484689,Q01629
9606.ENSP00000484710,A6NHQ4
9606.ENSP00000484713,Q2M389
9606.ENSP00000484715,Q75T46
9606.ENSP00000484732,A6NHX0
9606.ENSP00000484736,Q86TE9
9606.ENSP00000484803,A0A3B3IT14
9606.ENSP00000484804,A0A087X1I8
9606.ENSP00000484807,Q4VX67
9606.ENSP00000484810,Q53XU4
9606.ENSP00000484824,A5YRV1
9606.ENSP00000484852,B4DGZ5
9606.ENSP00000484855,B2R6C5
9606.ENSP00000484862,Q4W5F3
9606.ENSP00000484875,B2RPC4
9606.ENSP00000484893,A0A0B4J2F0
9606.ENSP00000484903,A1L436
9606.ENSP00000484928,B3KWB8
9606.ENSP00000484940,A0A1B0GX56
9606.ENSP00000484945,D3DTV9
9606.ENSP00000484998,B2R975
9606.ENSP00000485010,A0N0N9
9606.ENSP00000485028,Q6UWD9
9606.ENSP00000485031,Q30KQ1
9606.ENSP00000485033,A9Z1Z5
9606.ENSP00000485074,A0A096LNJ8
