id,name
HP_0030549,Unaided visual acuity 2.0 LogMAR
HP_0030550,Unaided visual acuity 3.0 LogMAR
HP_0030551,Visual acuity light perception with projection
HP_0030552,Visual acuity light perception without projection
HP_0030553,Visual acuity no light perception
HP_0030554,Best corrected visual acuity 0.1 LogMAR
HP_0030555,Best corrected visual acuity 0.2 LogMAR
HP_0030556,Best corrected visual acuity 0.3 LogMAR
HP_0030557,Best corrected visual acuity 0.4 LogMAR
HP_0030558,Best corrected visual acuity 0.5 LogMAR
HP_0030559,Best corrected visual acuity 0.7 LogMAR
HP_0030560,Best corrected visual acuity 0.6 LogMAR
HP_0030561,Best corrected visual acuity 0.8 LogMAR
HP_0030562,Best corrected visual acuity 0.9 LogMAR
HP_0030563,Best corrected visual acuity 1.0 LogMAR
HP_0030564,Best corrected visual acuity 1.1 LogMAR
HP_0030565,Best corrected visual acuity 1.2 LogMAR
HP_0030566,Best corrected visual acuity 1.3 LogMAR
HP_0030567,Best corrected visual acuity 2.0 LogMAR
HP_0030568,Best corrected visual acuity 3.0 LogMAR
HP_0030569,Pinhole visual acuity 0.1 LogMAR
HP_0030570,Pinhole visual acuity 0.2 LogMAR
HP_0030571,Pinhole visual acuity 0.3 LogMAR
HP_0030572,Pinhole visual acuity 0.4 LogMAR
HP_0030573,Pinhole visual acuity 0.5 LogMAR
HP_0030574,Pinhole visual acuity 0.6 LogMAR
HP_0030575,Pinhole visual acuity 0.7 LogMAR
HP_0030576,Pinhole visual acuity 0.8 LogMAR
HP_0030577,Pinhole visual acuity 0.9 LogMAR
HP_0030578,Pinhole visual acuity 1.0 LogMAR
HP_0030579,Pinhole visual acuity 1.1 LogMAR
HP_0030580,Pinhole visual acuity 1.2 LogMAR
HP_0030581,Pinhole visual acuity 1.3 LogMAR
HP_0030582,Pinhole visual acuity 2.0 LogMAR
HP_0030583,Pinhole visual acuity 3.0 LogMAR
HP_0030584,Color vision test abnormality
HP_0030585,Red desaturation
HP_0030586,Abnormal Ishihara plate test
HP_0030587,Abnormal Hardy-Rand-Rittler plate test
HP_0030588,Abnormal visual field test
HP_0030589,Abnormal confrontational visual field test
HP_0030590,Abnormal Amsler grid test
HP_0030591,Abnormal kinetic perimetry test
HP_0030592,Abnormal static perimetry test
HP_0030593,Abnormal manual kinetic perimetry test
HP_0030594,Abnormal automated kinetic perimetry test
HP_0030595,Abnormal static automated perimetry test
HP_0030596,Abnormal Humphrey SITA 30-2 perimetry test
HP_0030597,Abnormal Humphrey SITA 24-2 perimetry test
HP_0030598,Abnormal Humphrey SITA 10-2 perimetry test
HP_0030599,Abnormal Esterman grid perimetry test
HP_0030601,Abnormal posterior segment imaging
HP_0030602,Abnormal fundus autofluorescence imaging
HP_0030603,Abnormal optical coherence tomography
HP_0030604,Abnormal fundus fluorescein angiography
HP_0030605,Abnormal indocyanine green angiography
HP_0030606,Abnormal OCT-measured macular thickness
HP_0030607,Reduced OCT-measured macular thickness
HP_0030608,Increased OCT-measured macular thickness
HP_0030609,Photoreceptor layer loss on macular OCT
HP_0030610,Photoreceptor outer segment loss on macular OCT
HP_0030611,Retinal pigment epithelial loss on macular OCT
HP_0030612,Abnormal retinal morphology on macular OCT
HP_0030613,Abnormal foveal morphology on macular OCT
HP_0030614,Foveal photoreceptor layer loss on macular OCT
HP_0030615,Foveal photoreceptor outer segment loss on macular OCT
HP_0030616,Foveal retinal pigment epithelial loss on macular OCT
HP_0030617,Abnormal OCT-measured foveal thickness
HP_0030618,Increased OCT-measured foveal thickness
HP_0030619,Reduced OCT-measured foveal thickness
HP_0030620,Inner retinal layer loss on macular OCT
HP_0030621,Foveal inner retinal layer loss on macular OCT
HP_0030622,Abnormal foveal pit on macular OCT
HP_0030623,Intraretinal hyporeflective spaces on macular OCT
HP_0030624,Subretinal hyporeflective spaces on macular OCT
HP_0030625,Hyporeflective spaces on macular OCT
HP_0030626,Foveal intraretinal hyporeflective spaces on macular OCT
HP_0030627,Foveal hyporeflective spaces on macular OCT
HP_0030628,Foveal subretinal hyporeflective spaces on macular OCT
HP_0030629,Perifoveal ring of hyperautofluorescence
HP_0030630,Irregular central macular autofluorescence
HP_0030631,Hyperautofluorescent macular lesion
HP_0030632,Hypoautofluorescent macular lesion
HP_0030633,Perifoveal ring of hyperautofluorescence surrounded by normal autofluorescence
HP_0030634,Perifoveal ring of hyperautofluorescence surrounded by abnormal autofluorescence
HP_0030635,obsolete Retinal dystrophy with early macular involvement
HP_0030636,Occult macular dystrophy
HP_0030637,Congenital stationary cone dysfunction
HP_0030638,obsolete Congenital stationary night blindness with normal fundus
HP_0030639,obsolete Congenital stationary night blindness with abnormal fundus
HP_0030640,obsolete Complete congenital stationary night blindness
HP_0030641,obsolete Incomplete congenital stationary night blindness
HP_0030642,Fundus albipunctatus
HP_0030643,Vitelliform-like retinal lesions
HP_0030644,Blind-spot enlargement
HP_0030645,Central
HP_0030646,Peripheral
HP_0030647,Paracentral
HP_0030648,Midperipheral
HP_0030649,Pericentral
HP_0030650,Focal
HP_0030651,Multifocal
HP_0030652,Vitreous haze
HP_0030654,Umbilical cord cyst
HP_0030655,Umbilical cord knot
HP_0030656,Umbilical vein varix
HP_0030657,Umbilical cord hematoma
HP_0030658,Marginal umbilical cord insertion
HP_0030659,Velamentous cord insertion
HP_0030660,Furcate cord insertion
HP_0030661,Vitreous snowballs
HP_0030662,Vitreous inflammatory cells
HP_0030663,Optically empty vitreous
HP_0030664,Beevor's sign
HP_0030665,Rubral tremor
HP_0030666,Retinal neovascularization
HP_0030667,Peripheral retinal neovascularization
HP_0030668,Periorbital dermoid cyst
HP_0030669,Abnormal ocular adnexa morphology
HP_0030670,Hamartoma of the orbital region
HP_0030671,Abnormal common tendinous ring morphology
HP_0030672,Asteroid hyalosis
HP_0030673,Erosive vitreoretinopathy
HP_0030674,Antenatal onset
HP_0030675,Contracture of proximal interphalangeal joints of 2nd-5th fingers
HP_0030676,Satyr ear
HP_0030677,Mozart ear
HP_0030679,Ash-leaf spot
HP_0030680,Abnormal cardiovascular system morphology
HP_0030681,Abnormal morphology of myocardial trabeculae
HP_0030682,Left ventricular noncompaction
HP_0030683,Recurrent bacterial vaginosis
HP_0030684,Abnormal adiponectin level
HP_0030685,Decreased adiponectin level
HP_0030686,Increased adiponectin level
HP_0030687,Abnormal glucagon level
HP_0030688,Increased glucagon level
HP_0030689,Decreased glucagon level
HP_0030690,Gingival cleft
HP_0030691,Divergence nystagmus
HP_0030692,Brain neoplasm
HP_0030693,Supratentorial neoplasm
HP_0030694,Pineal parenchymal cell neoplasm
HP_0030706,Ranula
HP_0030707,Unilateral lung agenesis
HP_0030708,Myeloschisis
HP_0030709,Myelocystocele
HP_0030710,Lipomeningocele
HP_0030711,Hydrocolpos
HP_0030712,Uterine synechiae
HP_0030713,Vein of Galen aneurysmal malformation
HP_0030714,Subchorionic thrombohematoma
HP_0030715,Bronchial atresia
HP_0030716,Acrania
HP_0030717,Meconium peritonitis
HP_0030718,Right atrial enlargement
HP_0030719,Unguarded tricuspid valve
HP_0030720,Subchorionic septal cyst
HP_0030721,Tetraphocomelia
HP_0030722,Ectopic liver
HP_0030723,Congenital megalourethra
HP_0030724,Central nervous system cyst
HP_0030725,Neurenteric cyst
HP_0030726,Spinal neurenteric cyst
HP_0030727,Intracranial neurenteric cyst
HP_0030728,Meromelia
HP_0030729,Frontoethmoidal meningocele
HP_0030730,Parietal meningocele
HP_0030731,Carcinoma
HP_0030732,Dysplastic tricuspid valve
HP_0030733,Vesicoallantoic abdominal wall defect
HP_0030735,Ureterovesical junction obstruction
HP_0030736,Sacrococcygeal teratoma
HP_0030737,Altman type I sacrococcygeal teratoma
HP_0030738,Altman type II sacrococcygeal teratoma
HP_0030739,Altman type III sacrococcygeal teratoma
HP_0030740,Anomalous muscle bundle of the right ventricle
HP_0030741,Mediastinal teratoma
HP_0030742,Glial remnants posterior to lens
HP_0030743,Glial remnants anterior to the optic disc
HP_0030744,Hyaloid vascular remnant and retrolental mass
HP_0030745,Dilatation of the ductus arteriosus
HP_0030746,Intraventricular hemorrhage
HP_0030747,Preterm intraventricular hemorrhage
HP_0030748,Grade I preterm intraventricular hemorrhage
HP_0030749,Grade II preterm intraventricular hemorrhage
HP_0030750,Grade III preterm intraventricular hemorrhage
HP_0030751,Grade IV preterm intraventricular hemorrhage
HP_0030752,Dacryocystocele
HP_0030753,Intrauterine fetal demise of one twin after midgestation
HP_0030754,Allantoic cyst
HP_0030755,Craniofacial teratoma
HP_0030756,Erythrodontia
HP_0030757,Tooth abscess
HP_0030758,Periapical tooth abscess
HP_0030759,Adipocyte hypertrophy
HP_0030760,Renal fibrosis
HP_0030761,obsolete Renal glomerular fibrosis
HP_0030762,Mesangiolysis
HP_0030763,Amniotic Sheet
HP_0030764,Ochronosis
HP_0030765,Sleep terror
HP_0030766,Ear pain
HP_0030767,Epignathus
HP_0030769,Exencephaly
HP_0030770,Craniorachischisis
HP_0030771,Mallet finger
HP_0030772,Proximal femoral focal deficiency
HP_0030773,Internuclear ophthalmoplegia
HP_0030774,Mitochondrial swelling
HP_0030775,Modic type vertebral endplate changes
HP_0030776,Modic type I vertebral endplate changes
HP_0030777,Modic type II vertebral endplate changes
HP_0030778,Modic type III vertebral endplate changes
HP_0030779,Ethmocephaly
HP_0030780,Abnormality of the protein C anticoagulant pathway
HP_0030781,Increased circulating free fatty acid level
HP_0030782,obsolete Abnormal circulating interleukin concentration
HP_0030783,Increased circulating interleukin 6 concentration
HP_0030784,Anomic aphasia
HP_0030785,Mediastinal cystic lymphangioma
HP_0030786,Photopsia
HP_0030787,Cerumen abnormality
HP_0030788,Impacted cerumen
HP_0030789,Excessive cerumen
HP_0030790,Abnormal cerumen color
HP_0030791,Abnormal jaw morphology
HP_0030792,Jaw neoplasm
HP_0030793,Jaw swelling
HP_0030794,Abnormal circulating C-peptide concentration
HP_0030795,Reduced C-peptide level
HP_0030796,Increased C-peptide level
HP_0030797,Reduced volume of central subdivision of bed nucleus of stria terminalis
HP_0030798,Abnormality of the bed nucleus of stria terminalis
HP_0030799,Scaphocephaly
HP_0030800,Abnormal visual accommodation
HP_0030801,Reduced visual accommodation
HP_0030802,Lower eyelid retraction
HP_0030803,Platonychia
HP_0030804,Trachyonychia
HP_0030805,Absent lunula
HP_0030806,Fast-growing nails
HP_0030807,Abnormal nail growth
HP_0030808,Ragged cuticle
HP_0030809,Abnormal tongue morphology
HP_0030810,Abnormal tongue physiology
HP_0030811,Tongue pain
HP_0030812,Enlarged tonsils
HP_0030813,Absent tonsils
HP_0030814,Orange discolored tonsils
HP_0030815,Lipoma of the tongue
HP_0030816,Gingival recession
HP_0030817,Beaked nails
HP_0030818,Central nail canal
HP_0030819,Ski jump nail
HP_0030820,Hooded eyelid
HP_0030821,Hooded lower eyelid
HP_0030822,Hooded upper eyelid
HP_0030823,Scleral thickening
HP_0030824,Mizuo phenomenon
HP_0030825,Absent foveal reflex
HP_0030826,Eyelid fasciculation
HP_0030828,Wheezing
HP_0030829,Abnormal breath sound
HP_0030830,Crackles
HP_0030831,Rhonchi
HP_0030832,Vitreous strands
HP_0030833,Neck pain
HP_0030834,Shoulder pain
HP_0030835,Elbow pain
HP_0030836,Wrist pain
HP_0030837,Finger pain
HP_0030838,Hip pain
HP_0030839,Knee pain
HP_0030840,Ankle pain
HP_0030841,Toe pain
HP_0030842,Choking episodes
HP_0030843,Cardiac amyloidosis
HP_0030844,Undetectable pattern electroretinogram
HP_0030845,Heliotrope rash of eyelid
HP_0030846,Abnormality of venous physiology
HP_0030847,Abnormal jugular venous pressure
HP_0030848,Elevated jugular venous pressure
HP_0030849,Hepatojugular reflux
HP_0030850,Abnormal pulse pressure
HP_0030851,Low pulse pressure
HP_0030852,High pulse pressure
HP_0030853,Heterotaxy
HP_0030854,Scleral staphyloma
HP_0030855,Anterior staphyloma
HP_0030856,Posterior staphyloma
HP_0030857,Eye movement-induced pain
HP_0030858,Addictive behavior
HP_0030859,Anti-topoisomerase I antibody positivity
HP_0030860,Abnormal CSF amyloid concentration
HP_0030861,Decreased CSF amyloid concentration
HP_0030862,Elevated CSF amyloid concentration
HP_0030863,Nasal flaring
HP_0030864,Intercostal retractions
HP_0030865,Large elbow
HP_0030866,Large knee
HP_0030867,Vertical orbital dystopia
HP_0030868,Monorchism
HP_0030869,Anorchism
HP_0030870,Abnormality of spinal facet joint
HP_0030871,Facet joint arthrosis
HP_0030872,Abnormal cardiac ventricular function
HP_0030873,Anti-centromere antibody positivity
HP_0030874,Oxygen desaturation on exertion
HP_0030875,Abnormality of pulmonary circulation
HP_0030876,Increased pulmonary capillary wedge pressure
HP_0030877,Reduced FEV1/FVC ratio
HP_0030878,Abnormality on pulmonary function testing
HP_0030879,Interlobular septal thickening
HP_0030880,Raynaud phenomenon
HP_0030881,Shoulder impingement
HP_0030882,Coronary artery aneurysm
HP_0030883,Femoroacetabular impingement
HP_0030884,Gastrojejunal tube feeding in infancy
HP_0030885,Recurrent parasitic infections
HP_0030886,Abnormal T cell apoptosis
HP_0030887,Increased T cell apoptosis
HP_0030888,C3 nephritic factor positivity
HP_0030889,Congenital shortened small intestine
HP_0030890,Hyperintensity of cerebral white matter on MRI
HP_0030891,Periventricular white matter hyperintensities
HP_0030892,Deep cerebral white matter hyperintensities
HP_0030893,Abnormal response to short acting pulmonary vasodilator
HP_0030894,Insufficient response to short acting pulmonary vasodilator
HP_0030895,Abnormal gastrointestinal motility
HP_0030896,Abnormal gastrointestinal transit time
HP_0030897,Decreased intestinal transit time
HP_0030898,Pruritis on abdomen
HP_0030899,Pruritis on hand
HP_0030900,Pruritus on foot
HP_0030901,Pruritis on breast
HP_0030902,Palmomental reflex
HP_0030903,Grasp reflex
HP_0030904,Glabellar reflex
HP_0030905,Snout reflex
HP_0030906,Suck reflex
HP_0030907,Thunderclap headache
HP_0030908,Liver kidney microsome type 1 antibody positivity
HP_0030909,Anti-liver cytosolic antigen type 1 antibody positivity
HP_0030911,Bifid clitoris
HP_0030912,Duplicated clitoris
HP_0030913,Exaggerated rugosity of the labia majora
HP_0030914,Abnormal peristalsis
HP_0030915,Cerebellar edema
HP_0030917,Low APGAR score
HP_0030918,Low 1-minute APGAR score
HP_0030919,Low 5-minute APGAR score
HP_0030920,5-minute APGAR score of 0
HP_0030921,5-minute APGAR score of 1
HP_0030922,5-minute APGAR score of 2
HP_0030923,5-minute APGAR score of 3
HP_0030924,5-minute APGAR score of 4
HP_0030925,5-minute APGAR score of 5
HP_0030926,5-minute APGAR score of 6
HP_0030927,1-minute APGAR score of 0
HP_0030928,1-minute APGAR score of 1
HP_0030929,1-minute APGAR score of 2
HP_0030930,1-minute APGAR score of 3
HP_0030931,1-minute APGAR score of 4
HP_0030932,1-minute APGAR score of 5
HP_0030933,1-minute APGAR score of 6
HP_0030934,Oral erythroplakia
HP_0030935,Abnormal intestinal smooth muscle morphology
HP_0030936,Abnormal layering of muscularis propria
HP_0030937,Fibrotic muscularis propria
HP_0030938,Enteric intraneuronal nuclear inclusion bodies
HP_0030939,Palpebral thickening
HP_0030943,Vulvodynia
HP_0030946,Conjunctival papillae
HP_0030947,Conjunctival follicles
HP_0030948,Elevated gamma-glutamyltransferase level
HP_0030949,Glomerular deposits
HP_0030950,Pulmonary venous hypertension
HP_0030951,Skeletal muscle fibrosis
HP_0030952,Birdshot choroidal lesions
HP_0030953,Conjunctival hyperemia
HP_0030955,Addictive alcohol use
HP_0030956,Abnormality of cardiovascular system electrophysiology
HP_0030957,Ventricular septal aneurysm
HP_0030958,Membranous ventricular septal aneurysm
HP_0030959,Muscular ventricular septal aneurysm
HP_0030960,obsolete Abnormal pupillary morphology
HP_0030961,Microspherophakia
HP_0030962,Abnormal morphology of the great vessels
HP_0030963,obsolete Abnormal aortic morphology
HP_0030964,Abnormal aortic physiology
HP_0030965,Aortic stiffness
HP_0030966,Abnormal pulmonary artery morphology
HP_0030967,Abnormal pulmonary artery physiology
HP_0030968,Abnormal pulmonary vein morphology
HP_0030969,Abnormal pulmonary vein physiology
HP_0030970,Abnormal vena cava physiology
HP_0030971,obsolete Abnormal vena cava morphology
HP_0030972,Abnormal systemic blood pressure
HP_0030973,Postexertional symptom exacerbation
HP_0030974,Cryptozoospermia
HP_0030975,Pontine tegmental cap
HP_0030976,Abnormal factor VIII activity
HP_0030977,Increased factor VIII activity
HP_0030978,Decreased CSF/serum albumin ratio
HP_0030979,Dilatation of large choroidal vessels
HP_0030980,Reduced brain glutamine level by MRS
HP_0030981,Abnormal CSF/serum albumin ratio
HP_0030983,Ovarian thecoma
HP_0030984,Abnormal serum bile acid concentration
HP_0030985,Decreased serum bile acid concentration
HP_0030986,Biliary epithelial hyperplasia
HP_0030987,Suppurative cholangitis
HP_0030988,Granulomatous cholangitis
HP_0030989,Lymphoid cholangitis
HP_0030990,Pleomorphic cholangitis
HP_0030991,Sclerosing cholangitis
HP_0030992,Abnormal pancreatic duct morphology
HP_0030993,Duplication of pancreatic duct
HP_0030994,Pancreas divisum
HP_0030995,obsolete Peritoneal effusion
HP_0030996,Megaduodenum
HP_0030997,Atretic vas deferens
HP_0030998,Cerebrospinal fluid rhinorrhoea
HP_0030999,Abnormal vestibular saccule morphology
HP_0031000,Vestibular saccular degeneration
HP_0031001,Minifascicle formation
HP_0031002,Neuritis
HP_0031003,Polyneuritis
HP_0031004,Hemiareflexia
HP_0031005,obsolete Hyperalgesia
HP_0031006,Acroparesthesia
HP_0031007,Orofacial action-specific dystonia induced by speech
HP_0031008,Lingual dystonia
HP_0031009,Ainhum
HP_0031010,Hyperphalangy of the 3rd finger
HP_0031011,Fatty streak
HP_0031012,Thin-cap fibroatheroma
HP_0031013,Ankylosis
HP_0031014,obsolete Arteria lusoria
HP_0031015,Intrahepatic portal vein sclerosis
HP_0031016,Alternating radiolucent and radiodense metaphyseal lines
HP_0031017,Swiss cheese atrial septal defect
HP_0031018,Eccrine syringofibroadenoma
HP_0031019,Pyknotic bone marrow neutrophils
HP_0031020,Bone marrow hypercellularity
HP_0031021,Squamous Papilloma
HP_0031022,Oropharyngeal squamous papilloma
HP_0031023,Multiple mucosal neuromas
HP_0031024,Cylindroma
HP_0031025,Gastric leiomyosarcoma
HP_0031026,Snail-like ilia
HP_0031027,Internal notch of the femoral head
HP_0031028,Lactescent serum
HP_0031029,Elevated circulating CEA concentration
HP_0031030,Elevated circulating carcinoma antigen 125 concentration
HP_0031031,Abnormal circulating retinol-binding protein concentration
HP_0031032,Decreased circulating retinol-binding protein concentration
HP_0031033,Impaired urinary acidification
HP_0031034,Abnormal circulating insulin-like growth factor-binding protein acid-labile subunit concentration
HP_0031035,Chronic infection
HP_0031036,Decreased circulating GH-binding protein concentration
HP_0031037,Reduced insulin-like factor 3 level
HP_0031038,Spermatogenesis maturation arrest
HP_0031039,Spermatocyte maturation arrest
HP_0031040,Round spermatid arrest
HP_0031041,Obstruction of the superior vena cava
HP_0031042,Strawberry tongue
HP_0031043,Type A4 brachydactyly
HP_0031044,Type A5 brachydactyly
HP_0031045,Acral blistering
HP_0031046,Absent soft palate
HP_0031047,Paraproteinemia
HP_0031048,Light-chain paraproteinemia
HP_0031049,Heavy-chain paraproteinemia
HP_0031050,Whole-immunoglobulin paraproteinemia
HP_0031051,Tarsal sclerosis
HP_0031052,Elevated vascular endothelial growth factor level
HP_0031053,Coarctation in the transverse aortic arch
HP_0031054,Long segment coarctation of the aorta
HP_0031055,Abnormal branching pattern of left aortic arch
HP_0031056,Fusiform cerebral aneurysm
HP_0031057,Skin fissure
HP_0031058,Impairment of activities of daily living
HP_0031059,Impaired ability to bathe oneself
HP_0031060,Impaired ability to dress oneself
HP_0031061,Impaired toileting ability
HP_0031062,Impaired transferring ability
HP_0031063,Impaired feeding ability
HP_0031064,Impaired continence
HP_0031065,Abnormal ovarian morphology
HP_0031066,Abnormal ovarian physiology
HP_0031067,Empty ovarian follicle
HP_0031068,obsolete Increased femoral torsion
HP_0031069,Abnormal femoral torsion
HP_0031070,obsolete Femoral retroversion
HP_0031071,Abnormal endocrine morphology
HP_0031072,Abnormal endocrine physiology
HP_0031073,Abnormal response to endocrine stimulation test
HP_0031074,Abnormal response to ACTH stimulation test
HP_0031075,Abnormal response to insulin tolerance test
HP_0031076,Impaired cortisol response to insulin stimulation test
HP_0031077,Abnormal response to corticotropin releasing hormone stimulation test
HP_0031078,Impaired cortisol response to corticotropin releasing hormone stimulation test
HP_0031079,Impaired growth-hormone response to insulin stimulation test
HP_0031080,Abnormal response to glucagon stimulation test
HP_0031081,Impaired cortisol response to glucagon stimulation test
HP_0031082,Impaired growth-hormone response to glucagon stimulation test
HP_0031083,Abnormal response to human chorionic gonadotrophin stimulation test
HP_0031084,Excessive insulin response to glucagon test
HP_0031085,Decreased circulating prealbumin concentration
HP_0031086,Ectopic ovary
HP_0031087,Absent pubertal growth spurt
HP_0031088,Vaginal dryness
HP_0031089,Palatal edema
HP_0031090,Finger dactylitis
HP_0031091,Toe dactylitis
HP_0031092,Spindle-shaped finger
HP_0031093,Abnormal breast morphology
HP_0031094,Abnormal breast physiology
HP_0031095,Abnormal humerus morphology
HP_0031096,Delayed vertebral ossification
HP_0031097,Abnormal thyroid-stimulating hormone level
HP_0031098,Decreased thyroid-stimulating hormone level
HP_0031099,Abnormal circulating inhibin level
HP_0031100,Decreased circulating inhibin B concentration
HP_0031101,Abnormal circulating antimullerian hormone concentration
HP_0031102,Increased circulating antimullerian hormone concentration
HP_0031103,Decreased circulating antimullerian hormone circulation
HP_0031104,Insulin receptor antibody positivity
HP_0031105,Abnormal uterus morphology
HP_0031106,T-shaped uterus
HP_0031107,Decreased fibular diameter
HP_0031108,Triceps weakness
HP_0031109,Agalactia
HP_0031110,Twin-to-twin transfusion
HP_0031111,Cutaneous hamartoma
HP_0031117,Purely bicuspid aortic valve
HP_0031118,Single raphe bicuspid aortic valve
HP_0031119,Bicuspid aortic valve with right-left cusp fusion
HP_0031120,Bicuspid aortic valve with right-noncoronary cusp fusion
HP_0031121,Bicuspid aortic valve with left-noncoronary cusp fusion
HP_0031122,Two-raphe bicuspid aortic valve
HP_0031123,Recurrent gastroenteritis
HP_0031124,Decreased platelet thromboxane A2 receptor
HP_0031125,Decreased platelet alpha-2A-adrenergic receptor
HP_0031126,Impaired clot retraction
HP_0031127,Impaired convulxin-induced platelet aggregation
HP_0031128,Impaired collagen-related peptide-induced platelet aggregation
HP_0031129,Impaired phorbol myristate acetate-induced platelet aggregation
HP_0031130,Impaired calcium ionophore-induced platelet aggregation
HP_0031131,Abnormal platelet phosphatidylserine exposure
HP_0031132,Impaired annexin V binding to platelet phosphatidylserine
HP_0031133,Increased annexin V binding to platelet phosphatidylserine
HP_0031134,Cor triatriatum sinister
HP_0031135,Triggered by physical trauma
HP_0031136,Decreased acrosin in sperm head
HP_0031137,Storage in hepatocytes
HP_0031138,Abnormal circulating B-type natriuretic peptide concentration
HP_0031139,Frog-leg posture
HP_0031140,Abnormal liver sonography
HP_0031141,Increased hepatic echogenicity
HP_0031142,Abnormal hepatic echogenicity
HP_0031143,Decreased hepatic echogenicity
HP_0031144,Coarsened hepatic echotexture
HP_0031145,Starry sky appearance on hepatic sonography
HP_0031146,Impaired oral bolus formation
HP_0031150,Vitreomacular adhesion
HP_0031151,Vitreomacular traction
HP_0031152,Full-thickness macular hole
HP_0031153,Membranous vitreous appearance
HP_0031154,Beaded vitreous appearance
HP_0031155,Increased Arden ratio of electrooculogram
HP_0031156,Decreased platelet glycoprotein Ib
HP_0031157,Carotid cavernous fistula
HP_0031158,Widened atrophic scar
HP_0031159,Thinning of Descemet membrane
HP_0031160,Myelokathexis
HP_0031161,Reduced brain glutamate level by MRS
HP_0031162,Impaired oropharyngeal swallow response
HP_0031163,Low femoral bone density
HP_0031164,Growth arrest lines
HP_0031165,Multifocal seizures
HP_0031166,Eyelid myokymia
HP_0031167,Triggered by ingestion of potassium-rich food
HP_0031169,Postterm pregnancy
HP_0031170,Female fetal virilization
HP_0031171,Femoral spur
HP_0031172,Sectoral retinitis pigmentosa
HP_0031173,Tibial spur
HP_0031174,Double-layered patella
HP_0031175,Absent cervical vertebra
HP_0031176,Absent thoracic vertebra
HP_0031177,Finger flexor weakness
HP_0031178,Fixed head retroflexion
HP_0031179,Nuchal rigidity
HP_0031180,Erythema migrans
HP_0031181,Necrolytic migratory erythema
HP_0031185,Elevated circulating NT-proBNP concentration
HP_0031186,Abnormal circulating deoxycorticosterone level
HP_0031187,Abnormal circulating pregnenolone concentration
HP_0031188,Genital edema
HP_0031189,Wrist drop
HP_0031190,Superficial dermal perivascular inflammatory infiltrate
HP_0031191,Deep dermal perivascular inflammatory infiltrate
HP_0031192,Abnormal morphology of left ventricular trabeculae
HP_0031193,Abnormal morphology of right ventricular trabeculae
HP_0031194,Increased density of left ventricular trabeculae
HP_0031195,Apical hypertrabeculation of the left ventricle
HP_0031196,Thin myocardium compact layer
HP_0031197,Cellular urinary casts
HP_0031198,Renal tubular epithelial cell casts
HP_0031199,Acellular urinary casts
HP_0031200,Hyaline casts
HP_0031201,Granular casts
HP_0031202,Waxy casts
HP_0031203,Fatty casts
HP_0031204,Bacterial cell casts
HP_0031205,Reduced lysosomal acid lipase activity
HP_0031206,Striatal T2 hyperintensity
HP_0031207,Hepatic hemangioma
HP_0031208,Increased pituitary glycoprotein hormone alpha subunit level
HP_0031209,Decreased circulating lipoprotein lipase concentration
HP_0031210,Abnormal circulating hyaluronic acid concentration
HP_0031211,Elevated cholesterol ester level
HP_0031212,Abnormal circulating progesterone level
HP_0031213,Elevated circulating 17-hydroxyprogesterone concentration
HP_0031214,Decreased circulating dehydroepiandrosterone concentration
HP_0031215,Decreased circulating dehydroepiandrosterone-sulfate concentration
HP_0031216,Increased circulating progesterone
HP_0031217,Hot flashes
HP_0031218,Inappropriate antidiuretic hormone secretion
HP_0031219,Reduced radioactive iodine uptake
HP_0031220,Increased radioactive iodine uptake
HP_0031221,Abnormal radioactive iodine uptake test result
HP_0031222,Increased circulating thyroxine-binding globulin level
HP_0031223,Focal pancreatic islet hyperplasia
HP_0031224,Diffuse pancreatic islet hyperplasia
HP_0031225,Intrapulmonary shunt
HP_0031226,Perinephric fluid collection
HP_0031227,Nasopharyngeal teratoma
HP_0031228,Abnormal incisura morphology
HP_0031229,Increased incisura length
HP_0031230,Decreased incisura length
HP_0031231,Narrow incisura width
HP_0031232,Increased incisura width
HP_0031233,Horizontal inferior border of scapula
HP_0031234,Neutrophilic infiltration of the skin
HP_0031235,Predominantly epidermal neutrophilic infiltrate
HP_0031236,Predominantly dermal neutrophilic infiltrate
HP_0031237,Internally nucleated skeletal muscle fibers
HP_0031238,Necklace skeletal muscle fibers
HP_0031239,Extrafoveal choroidal neovascularization
HP_0031240,Juxtafoveal choroidal neovascularization
HP_0031241,Subfoveal choroidal neovascularization
HP_0031242,Decreased circulating chylomicron concentration
HP_0031243,Decreased VLDL cholesterol concentration
HP_0031244,Swollen lip
HP_0031245,Productive cough
HP_0031246,Nonproductive cough
HP_0031247,Whooping cough
HP_0031248,Palmar pruritus
HP_0031249,Parageusia
HP_0031250,Lip fissure
HP_0031251,Abnormal subclavian artery morphology
HP_0031252,Dilated left subclavian artery
HP_0031253,Anomalous origin of left subclavian artery
HP_0031254,Thalamic arteriovenous malformation
HP_0031255,Hypothalamic arteriovenous malformation
HP_0031256,Optic nerve arteriovenous malformation
HP_0031257,Arteriovenous malformation of the maxilla
HP_0031258,Delirium
HP_0031259,Oophoritis
HP_0031260,Triangular tibia
HP_0031261,Bladder polyp
HP_0031263,Abnormal renal corpuscle morphology
HP_0031264,Abnormal Bowman capsule morphology
HP_0031265,Abnormal glomerular visceral epithelial cell morphology
HP_0031266,Podocyte foot process effacement
