drug_name,inchikey,smiles,disease_name,umls_cui,snomed_conceptid,approval_year,approval_source
zonisamide,UBQNRHZMVUUOMG-UHFFFAOYSA-N,NS(=O)(=O)CC1=NOC2=CC=CC=C12,Partial Epilepsy Treatment Adjunct,,,2005,EMA
zonisamide,UBQNRHZMVUUOMG-UHFFFAOYSA-N,NS(=O)(=O)CC1=NOC2=CC=CC=C12,Diffuse Lewy body disease,C0752347,80098002.0,2005,EMA
micafungin,PIEUQSKUWLMALL-LXWXBMNESA-N,CCCCCOC1=CC=C(C=C1)C1=CC(=NO1)C1=CC=C(C=C1)C(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C(=O)[C@@H](NC(=O)C(NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)C(NC1=O)[C@@H](C)O)[C@H](O)[C@@H](O)C1=CC(OS(O)(=O)=O)=C(O)C=C1)[C@H](O)CC(N)=O,Prevention of Disseminated Candidiasis,,,2005,FDA
micafungin,PIEUQSKUWLMALL-LXWXBMNESA-N,CCCCCOC1=CC=C(C=C1)C1=CC(=NO1)C1=CC=C(C=C1)C(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C(=O)[C@@H](NC(=O)C(NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)C(NC1=O)[C@@H](C)O)[C@H](O)[C@@H](O)C1=CC(OS(O)(=O)=O)=C(O)C=C1)[C@H](O)CC(N)=O,Disseminated candidiasis,C0153252,70572005.0,2005,FDA
pramlintide,TZIRZGBAFTZREM-MKAGXXMWSA-N,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(N)=O,Type 2 Diabetes Mellitus Treatment Adjunct,,,2005,FDA
micafungin,PIEUQSKUWLMALL-LXWXBMNESA-N,CCCCCOC1=CC=C(C=C1)C1=CC(=NO1)C1=CC=C(C=C1)C(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C(=O)[C@@H](NC(=O)C(NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)C(NC1=O)[C@@H](C)O)[C@H](O)[C@@H](O)C1=CC(OS(O)(=O)=O)=C(O)C=C1)[C@H](O)CC(N)=O,Candida Peritonitis,,,2005,FDA
pramlintide,TZIRZGBAFTZREM-MKAGXXMWSA-N,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(N)=O,Type 1 Diabetes Mellitus Treatment Adjunct,,,2005,FDA
micafungin,PIEUQSKUWLMALL-LXWXBMNESA-N,CCCCCOC1=CC=C(C=C1)C1=CC(=NO1)C1=CC=C(C=C1)C(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C(=O)[C@@H](NC(=O)C(NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)C(NC1=O)[C@@H](C)O)[C@H](O)[C@@H](O)C1=CC(OS(O)(=O)=O)=C(O)C=C1)[C@H](O)CC(N)=O,Candidal septicemia,C0349009,187022007.0,2005,FDA
micafungin,PIEUQSKUWLMALL-LXWXBMNESA-N,CCCCCOC1=CC=C(C=C1)C1=CC(=NO1)C1=CC=C(C=C1)C(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C(=O)[C@@H](NC(=O)C(NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)C(NC1=O)[C@@H](C)O)[C@H](O)[C@@H](O)C1=CC(OS(O)(=O)=O)=C(O)C=C1)[C@H](O)CC(N)=O,Candidemia,C0877445,432261003.0,2005,FDA
micafungin,PIEUQSKUWLMALL-LXWXBMNESA-N,CCCCCOC1=CC=C(C=C1)C1=CC(=NO1)C1=CC=C(C=C1)C(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C(=O)[C@@H](NC(=O)C(NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)C(NC1=O)[C@@H](C)O)[C@H](O)[C@@H](O)C1=CC(OS(O)(=O)=O)=C(O)C=C1)[C@H](O)CC(N)=O,Candidiasis of the esophagus,C0239295,20639004.0,2005,FDA
palonosetron,CPZBLNMUGSZIPR-NVXWUHKLSA-N,O=C1N(C[C@H]2CCCC3=CC=CC1=C23)[C@@H]1CN2CCC1CC2,Prevention of Post-Operative Nausea and Vomiting,,,2005,EMA
palonosetron,CPZBLNMUGSZIPR-NVXWUHKLSA-N,O=C1N(C[C@H]2CCCC3=CC=CC1=C23)[C@@H]1CN2CCC1CC2,Chemotherapy-induced nausea and vomiting,C0401160,18846006.0,2005,EMA
bromfenac,ZBPLOVFIXSTCRZ-UHFFFAOYSA-N,NC1=C(C=CC=C1CC(O)=O)C(=O)C1=CC=C(Br)C=C1,Post-Op Ocular Inflammation,,,2005,FDA
bromfenac,ZBPLOVFIXSTCRZ-UHFFFAOYSA-N,NC1=C(C=CC=C1CC(O)=O)C(=O)C1=CC=C(Br)C=C1,Pain,C0030193,22253000.0,2005,FDA
bromfenac,ZBPLOVFIXSTCRZ-UHFFFAOYSA-N,NC1=C(C=CC=C1CC(O)=O)C(=O)C1=CC=C(Br)C=C1,Postoperative Ocular Pain,,,2005,FDA
entecavir,QDGZDCVAUDNJFG-FXQIFTODSA-N,NC1=NC2=C(N=CN2[C@H]2C[C@H](O)[C@@H](CO)C2=C)C(=O)N1,Lamivudine-Refractory Chronic Hepatitis B,,,2005,FDA
entecavir,QDGZDCVAUDNJFG-FXQIFTODSA-N,NC1=NC2=C(N=CN2[C@H]2C[C@H](O)[C@@H](CO)C2=C)C(=O)N1,Chronic type B viral hepatitis,C0524909,61977001.0,2005,FDA
exenatide,HTQBXNHDCUEHJF-XWLPCZSASA-N,CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)CNC(=O)[C@@H](N)CC1=CNC=N1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(N)=O,Type 2 Diabetes Mellitus Treatment Adjunct,,,2005,FDA
galsulfase,,,Maroteaux-Lamy syndrome,C0026709,69463008.0,2005,FDA
tigecycline,FPZLLRFZJZRHSY-HJYUBDRYSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=C(NC(=O)CNC(C)(C)C)C(O)=C4C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)N(C)C,Pneumonia due to Streptococcus,C0155862,34020007.0,2005,FDA
tigecycline,FPZLLRFZJZRHSY-HJYUBDRYSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=C(NC(=O)CNC(C)(C)C)C(O)=C4C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)N(C)C,Infectious disease of abdomen,C1112209,128070006.0,2005,FDA
tigecycline,FPZLLRFZJZRHSY-HJYUBDRYSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=C(NC(=O)CNC(C)(C)C)C(O)=C4C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)N(C)C,Legionella Pneumophila Pneumonia,,,2005,FDA
tigecycline,FPZLLRFZJZRHSY-HJYUBDRYSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=C(NC(=O)CNC(C)(C)C)C(O)=C4C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)N(C)C,Complicated Skin and Skin Structure Streptococcus Agalactiae Infection,,,2005,FDA
tigecycline,FPZLLRFZJZRHSY-HJYUBDRYSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=C(NC(=O)CNC(C)(C)C)C(O)=C4C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)N(C)C,Complicated Skin and Skin Structure E. Coli Infection,,,2005,FDA
tigecycline,FPZLLRFZJZRHSY-HJYUBDRYSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=C(NC(=O)CNC(C)(C)C)C(O)=C4C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)N(C)C,Abdominal abscess,C0243001,75100008.0,2005,FDA
tigecycline,FPZLLRFZJZRHSY-HJYUBDRYSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=C(NC(=O)CNC(C)(C)C)C(O)=C4C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)N(C)C,Complicated Skin and Skin Structure Streptococcus Pyogenes Infection,,,2005,FDA
tigecycline,FPZLLRFZJZRHSY-HJYUBDRYSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=C(NC(=O)CNC(C)(C)C)C(O)=C4C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)N(C)C,Complicated Skin and Skin Structure Enterococcus Faecalis Infection,,,2005,FDA
tigecycline,FPZLLRFZJZRHSY-HJYUBDRYSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=C(NC(=O)CNC(C)(C)C)C(O)=C4C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)N(C)C,Complicated appendicitis,C1632842,418171008.0,2005,FDA
tigecycline,FPZLLRFZJZRHSY-HJYUBDRYSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=C(NC(=O)CNC(C)(C)C)C(O)=C4C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)N(C)C,Haemophilus influenzae pneumonia,C0276026,70036007.0,2005,FDA
tigecycline,FPZLLRFZJZRHSY-HJYUBDRYSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=C(NC(=O)CNC(C)(C)C)C(O)=C4C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)N(C)C,Complicated Bacterial Peritonitis,,,2005,FDA
tigecycline,FPZLLRFZJZRHSY-HJYUBDRYSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=C(NC(=O)CNC(C)(C)C)C(O)=C4C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)N(C)C,Complicated Skin and Skin Structure Infection,,,2005,FDA
tigecycline,FPZLLRFZJZRHSY-HJYUBDRYSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=C(NC(=O)CNC(C)(C)C)C(O)=C4C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)N(C)C,Complicated Skin and Skin Structure Staphylococcus Aureus Infection,,,2005,FDA
insulin detemir,,,Diabetes mellitus,C0011849,73211009.0,2005,FDA
tipranavir,SUJUHGSWHZTSEU-FYBSXPHGSA-N,CCC[C@@]1(CCC2=CC=CC=C2)CC(O)=C([C@H](CC)C2=CC(NS(=O)(=O)C3=CC=C(C=N3)C(F)(F)F)=CC=C2)C(=O)O1,Human immunodeficiency virus infection,C0019693,86406008.0,2005,FDA
tetracaine,GKCBAIGFKIBETG-UHFFFAOYSA-N,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C,Local anesthesia,C0002921,386761002.0,2005,FDA
tetracaine,GKCBAIGFKIBETG-UHFFFAOYSA-N,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C,Local anesthetic intrathecal block,C0002928,231249005.0,2005,FDA
tetracaine,GKCBAIGFKIBETG-UHFFFAOYSA-N,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C,Skin irritation,C0152030,367466007.0,2005,FDA
tetracaine,GKCBAIGFKIBETG-UHFFFAOYSA-N,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C,Minor Skin Wound Pain,,,2005,FDA
tetracaine,GKCBAIGFKIBETG-UHFFFAOYSA-N,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C,Itching of skin,C0033774,418363000.0,2005,FDA
tetracaine,GKCBAIGFKIBETG-UHFFFAOYSA-N,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C,Administration of Corneal Anesthesia,,,2005,FDA
tetracaine,GKCBAIGFKIBETG-UHFFFAOYSA-N,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C,Local Anesthesia for Ophthalmologic Procedure,,,2005,FDA
ramelteon,YLXDSYKOBKBWJQ-LBPRGKRZSA-N,CCC(=O)NCC[C@@H]1CCC2=C1C1=C(OCC1)C=C2,Initial insomnia,C0393760,59050008.0,2005,FDA
quinine,LOUPRKONTZGTKE-WZBLMQSHSA-N,COC1=CC=C2N=CC=C([C@@H](O)[C@@H]3C[C@@H]4CC[N@]3C[C@@H]4C=C)C2=C1,Chloroquine Resistant Plasmodium Falciparum Malaria,,,2005,FDA
quinine,LOUPRKONTZGTKE-WZBLMQSHSA-N,COC1=CC=C2N=CC=C([C@@H](O)[C@@H]3C[C@@H]4CC[N@]3C[C@@H]4C=C)C2=C1,Falciparum malaria,C0024535,62676009.0,2005,FDA
nepafenac,QEFAQIPZVLVERP-UHFFFAOYSA-N,NC(=O)CC1=C(N)C(=CC=C1)C(=O)C1=CC=CC=C1,Post-Op Ocular Inflammation,,,2005,FDA
nepafenac,QEFAQIPZVLVERP-UHFFFAOYSA-N,NC(=O)CC1=C(N)C(=CC=C1)C(=O)C1=CC=CC=C1,Postoperative Ocular Pain,,,2005,FDA
mecasermin,,,Laron-type isolated somatotropin defect,C0271568,38196001.0,2005,FDA
erlotinib,AAKJLRGGTJKAMG-UHFFFAOYSA-N,COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC=CC(=C1)C#C)=NC=N2,Non-small cell lung cancer,C0007131,254637007.0,2005,EMA
erlotinib,AAKJLRGGTJKAMG-UHFFFAOYSA-N,COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC=CC(=C1)C#C)=NC=N2,Adenocarcinoma of pancreas,C0281361,700423003.0,2005,EMA
omalizumab,,,Chronic idiopathic urticaria,C0578870,302162004.0,2005,EMA
ivabradine,ACRHBAYQBXXRTO-OAQYLSRUSA-N,COC1=C(OC)C=C2[C@@H](CN(C)CCCN3CCC4=CC(OC)=C(OC)C=C4CC3=O)CC2=C1,Chronic heart failure,C0264716,48447003.0,2005,EMA
omalizumab,,,Asthma,C0004096,195967001.0,2005,EMA
omalizumab,,,Seasonal allergic rhinitis,C0018621,367498001.0,2005,EMA
ivabradine,ACRHBAYQBXXRTO-OAQYLSRUSA-N,COC1=C(OC)C=C2[C@@H](CN(C)CCCN3CCC4=CC(OC)=C(OC)C=C4CC3=O)CC2=C1,Angina pectoris,C0002962,194828000.0,2005,EMA
nelarabine,IXOXBSCIXZEQEQ-UHTZMRCNSA-N,COC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3O)C2=NC(N)=N1,Precursor T-cell lymphoblastic lymphoma,C1292758,421246008.0,2005,FDA
nelarabine,IXOXBSCIXZEQEQ-UHTZMRCNSA-N,COC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3O)C2=NC(N)=N1,T-cell acute lymphoblastic leukemia,C1961099,277575008.0,2005,FDA
deferasirox,BOFQWVMAQOTZIW-UHFFFAOYSA-N,OC(=O)C1=CC=C(C=C1)N1N=C(N=C1C1=CC=CC=C1O)C1=CC=CC=C1O,beta Thalassemia,C0005283,65959000.0,2005,FDA
deferasirox,BOFQWVMAQOTZIW-UHFFFAOYSA-N,OC(=O)C1=CC=C(C=C1)N1N=C(N=C1C1=CC=CC=C1O)C1=CC=CC=C1O,Chronic Iron Overload,,,2005,FDA
bevacizumab,,,Metastatic renal cell carcinoma,C0278678,702392008.0,2005,EMA
bevacizumab,,,Malignant neoplasm of colon and/or rectum,C4722085,781382000.0,2005,EMA
bevacizumab,,,Malignant neoplasm of breast,C0006142,254837009.0,2005,EMA
bevacizumab,,,Liver cell carcinoma,C2239176,109841003.0,2005,EMA
bevacizumab,,,Malignant tumor of peritoneum,C0153467,363492001.0,2005,EMA
bevacizumab,,,Carcinoma of cervix,C0302592,285432005.0,2005,EMA
bevacizumab,,,Metastatic carcinoma to colon,C4744565,1237484006.0,2005,EMA
bevacizumab,,,Non-small cell lung cancer with mutation in epidermal growth factor receptor,C3840002,703228009.0,2005,EMA
bevacizumab,,,Glioblastoma multiforme,C1621958,393563007.0,2005,EMA
bevacizumab,,,Nonsquamous nonsmall cell neoplasm of lung,C2585890,440173001.0,2005,EMA
bevacizumab,,,Secondary malignant neoplasm of colon,C0346974,94260004.0,2005,EMA
bevacizumab,,,Malignant tumor of fallopian tube,C0153579,363444001.0,2005,EMA
bevacizumab,,,Malignant epithelial tumor of ovary,C0346161,254849005.0,2005,EMA
mecasermin rinfabate,,,Laron-type isolated somatotropin defect,C0271568,38196001.0,2005,FDA
sorafenib,MLDQJTXFUGDVEO-UHFFFAOYSA-N,CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1,Liver cell carcinoma,C2239176,109841003.0,2005,FDA
sorafenib,MLDQJTXFUGDVEO-UHFFFAOYSA-N,CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1,Renal cell carcinoma,C0007134,702391001.0,2005,FDA
sorafenib,MLDQJTXFUGDVEO-UHFFFAOYSA-N,CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1,Carcinoma of thyroid,C3163939,448216007.0,2005,FDA
abatacept,,,Rheumatoid arthritis,C0003873,69896004.0,2005,FDA
abatacept,,,Juvenile idiopathic arthritis,C3495559,410502007.0,2005,FDA
lenalidomide,GOTYRUGSSMKFNF-UHFFFAOYSA-N,NC1=C2CN(C3CCC(=O)NC3=O)C(=O)C2=CC=C1,Mantle cell lymphoma,C0334634,443487006.0,2005,FDA
lenalidomide,GOTYRUGSSMKFNF-UHFFFAOYSA-N,NC1=C2CN(C3CCC(=O)NC3=O)C(=O)C2=CC=C1,Marginal zone lymphoma,C1367654,447100004.0,2005,FDA
lenalidomide,GOTYRUGSSMKFNF-UHFFFAOYSA-N,NC1=C2CN(C3CCC(=O)NC3=O)C(=O)C2=CC=C1,Myelodysplastic syndrome,C0026986,109995007.0,2005,FDA
lenalidomide,GOTYRUGSSMKFNF-UHFFFAOYSA-N,NC1=C2CN(C3CCC(=O)NC3=O)C(=O)C2=CC=C1,Multiple myeloma,C0026764,109989006.0,2005,FDA
lenalidomide,GOTYRUGSSMKFNF-UHFFFAOYSA-N,NC1=C2CN(C3CCC(=O)NC3=O)C(=O)C2=CC=C1,Follicular lymphoma,C0024301,55150002.0,2005,FDA
conivaptan,IKENVDNFQMCRTR-UHFFFAOYSA-N,CC1=NC2=C(N1)C1=C(C=CC=C1)N(CC2)C(=O)C1=CC=C(NC(=O)C2=C(C=CC=C2)C2=CC=CC=C2)C=C1,Hyponatremia,C0020625,89627008.0,2005,FDA
fentanyl,PJMPHNIQZUBGLI-UHFFFAOYSA-N,CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1,Breakthrough cancer pain,C2721580,879973007.0,2006,EMA
fentanyl,PJMPHNIQZUBGLI-UHFFFAOYSA-N,CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1,Regional Anesthesia for Postoperative Pain,,,2006,EMA
fentanyl,PJMPHNIQZUBGLI-UHFFFAOYSA-N,CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1,Breakthrough Pain in Opioid Tolerant Patients,,,2006,EMA
galsulfase,,,Maroteaux-Lamy syndrome,C0026709,69463008.0,2006,EMA
fentanyl,PJMPHNIQZUBGLI-UHFFFAOYSA-N,CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1,Pain,C0030193,22253000.0,2006,EMA
fentanyl,PJMPHNIQZUBGLI-UHFFFAOYSA-N,CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1,Acute postoperative pain,C2215257,107401000119105.0,2006,EMA
fentanyl,PJMPHNIQZUBGLI-UHFFFAOYSA-N,CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1,Local anesthesia,C0002921,386761002.0,2006,EMA
fentanyl,PJMPHNIQZUBGLI-UHFFFAOYSA-N,CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1,Regional Anesthesia for Surgery,,,2006,EMA
fentanyl,PJMPHNIQZUBGLI-UHFFFAOYSA-N,CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1,Chronic Pain with Opioid Tolerance,,,2006,EMA
fentanyl,PJMPHNIQZUBGLI-UHFFFAOYSA-N,CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1,General anesthesia,C0002915,50697003.0,2006,EMA
sunitinib,WINHZLLDWRZWRT-ATVHPVEESA-N,CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(F)C=C3)=C1C,Renal cell carcinoma,C0007134,702391001.0,2006,FDA
sunitinib,WINHZLLDWRZWRT-ATVHPVEESA-N,CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(F)C=C3)=C1C,Pancreatic Neuroendocrine Tumor,C4305467,717919005.0,2006,FDA
sunitinib,WINHZLLDWRZWRT-ATVHPVEESA-N,CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(F)C=C3)=C1C,Gastrointestinal stromal tumor,C0238198,420120006.0,2006,FDA
ranolazine,XKLMZUWKNUAPSZ-UHFFFAOYSA-N,COC1=C(OCC(O)CN2CCN(CC(=O)NC3=C(C)C=CC=C3C)CC2)C=CC=C1,Angina pectoris,C0002962,194828000.0,2006,FDA
lubiprostone,WGFOBBZOWHGYQH-MXHNKVEKSA-N,CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(O)=O)O1,Chronic idiopathic constipation,C0267509,82934008.0,2006,FDA
lubiprostone,WGFOBBZOWHGYQH-MXHNKVEKSA-N,CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(O)=O)O1,Irritable bowel syndrome characterized by constipation,C1868889,440630006.0,2006,FDA
zinc oxide,XLOMVQKBTHCTTD-UHFFFAOYSA-N,O=[Zn],Tinea corporis,C0040252,84849002.0,2006,FDA
zinc oxide,XLOMVQKBTHCTTD-UHFFFAOYSA-N,O=[Zn],Eruption of skin,C0015230,271807003.0,2006,FDA
zinc oxide,XLOMVQKBTHCTTD-UHFFFAOYSA-N,O=[Zn],Arthropod bite wound,C1444173,409985002.0,2006,FDA
zinc oxide,XLOMVQKBTHCTTD-UHFFFAOYSA-N,O=[Zn],Pruritus ani,C0033775,90446007.0,2006,FDA
zinc oxide,XLOMVQKBTHCTTD-UHFFFAOYSA-N,O=[Zn],Skin irritation,C0152030,367466007.0,2006,FDA
zinc oxide,XLOMVQKBTHCTTD-UHFFFAOYSA-N,O=[Zn],Hemorrhoids,C0019112,70153002.0,2006,FDA
zinc oxide,XLOMVQKBTHCTTD-UHFFFAOYSA-N,O=[Zn],Burn injury,C0006434,48333001.0,2006,FDA
zinc oxide,XLOMVQKBTHCTTD-UHFFFAOYSA-N,O=[Zn],Minor Bacterial Skin Infections,,,2006,FDA
zinc oxide,XLOMVQKBTHCTTD-UHFFFAOYSA-N,O=[Zn],Diaper rash,C0011974,91487003.0,2006,FDA
zinc oxide,XLOMVQKBTHCTTD-UHFFFAOYSA-N,O=[Zn],Tinea cruris,C1384589,399029005.0,2006,FDA
zinc oxide,XLOMVQKBTHCTTD-UHFFFAOYSA-N,O=[Zn],Itching of skin,C0033774,418363000.0,2006,FDA
zinc oxide,XLOMVQKBTHCTTD-UHFFFAOYSA-N,O=[Zn],Wound,C0043250,13924000.0,2006,FDA
